,geonameid,name,asciiname,latitude,longitude,feature_code,country_code,population,timezone
197396,311665,Iğdır,Igdir,39.92371,44.045,PPLA,TR,101700,Europe/Istanbul
197601,314133,Gölbaşı,Goelbasi,39.79043,32.80903,PPLA2,TR,165201,Europe/Istanbul
197683,314830,Gaziantep,Gaziantep,37.05944,37.3825,PPLA,TR,2130432,Europe/Istanbul
197717,315202,Eskişehir,Eskisehir,39.77667,30.52056,PPLA,TR,789023,Europe/Istanbul
197728,315368,Erzurum,Erzurum,39.90861,41.27694,PPLA,TR,767848,Europe/Istanbul
197729,315373,Erzincan,Erzincan,39.73919,39.49015,PPLA,TR,150714,Europe/Istanbul
197775,315808,Elazığ,Elazig,38.67431,39.22321,PPLA,TR,443363,Europe/Istanbul
197851,316541,Diyarbakır,Diyarbakir,37.91363,40.21721,PPLA,TR,1791373,Europe/Istanbul
197892,317109,Denizli,Denizli,37.77417,29.0875,PPLA,TR,313238,Europe/Istanbul
197976,318253,Cizre,Cizre,37.33024,42.18484,PPLA2,TR,134041,Europe/Istanbul
198128,320257,Çiğli,Cigli,38.49645,27.07029,PPL,TR,194525,Europe/Istanbul
198215,321082,Bingöl,Bingoel,38.88472,40.49389,PPLA,TR,128935,Europe/Istanbul
198286,321836,Batman,Batman,37.88738,41.13221,PPLA,TR,452157,Europe/Istanbul
198318,322165,Balıkesir,Balikesir,39.64917,27.88611,PPLA,TR,238151,Europe/Istanbul
198380,322830,Aydın,Aydin,37.84501,27.83963,PPLA,TR,163022,Europe/Istanbul
198448,323777,Antalya,Antalya,36.90812,30.69556,PPLA,TR,1344000,Europe/Istanbul
198449,323779,Antakya,Antakya,36.20655,36.15722,PPLA,TR,210000,Europe/Istanbul
198450,323786,Ankara,Ankara,39.91987,32.85427,PPLC,TR,3517182,Europe/Istanbul
198488,324190,Alanya,Alanya,36.54375,31.99982,PPLA2,TR,364180,Europe/Istanbul
198512,324496,Aksaray,Aksaray,38.37255,34.02537,PPLA,TR,247147,Europe/Istanbul
198583,325303,Afyonkarahisar,Afyonkarahisar,38.75667,30.54333,PPLA,TR,251799,Europe/Istanbul
198585,325330,Adıyaman,Adiyaman,37.76441,38.27629,PPLA,TR,267131,Europe/Istanbul
198587,325363,Adana,Adana,36.98615,35.32531,PPLA,TR,1816750,Europe/Istanbul
198705,442301,Batikent,Batikent,39.96833,32.73083,PPLX,TR,300000,Europe/Istanbul
198720,737022,Zonguldak,Zonguldak,41.45139,31.79305,PPLA,TR,101749,Europe/Istanbul
198723,737071,Zeytinburnu,Zeytinburnu,40.99441,28.90417,PPL,TR,288743,Europe/Istanbul
198789,738329,Üsküdar,UEskuedar,41.02274,29.01366,PPL,TR,524452,Europe/Istanbul
198795,738377,Umraniye,Umraniye,41.01643,29.12476,PPL,TR,573265,Europe/Istanbul
198811,738618,Turhal,Turhal,40.3875,36.08111,PPLA2,TR,110884,Europe/Istanbul
198812,738648,Trabzon,Trabzon,41.005,39.72694,PPLA,TR,244083,Europe/Istanbul
198820,738743,Tokat,Tokat,40.31389,36.55444,PPLA,TR,129702,Europe/Istanbul
198828,738927,Tekirdağ,Tekirdag,40.9781,27.51101,PPLA,TR,122287,Europe/Istanbul
198864,739549,Şişli,Sisli,41.06046,28.98717,PPL,TR,314684,Europe/Istanbul
198914,740264,Samsun,Samsun,41.27976,36.3361,PPLA,TR,394050,Europe/Istanbul
198926,740483,Rize,Rize,41.02083,40.52194,PPLA,TR,119828,Europe/Istanbul
198972,741100,Ordu,Ordu,40.97782,37.89047,PPLA,TR,229214,Europe/Istanbul
198987,741385,Mustafakemalpaşa,Mustafakemalpasa,40.03815,28.40866,PPLA2,TR,101412,Europe/Istanbul
199013,741763,Maltepe,Maltepe,40.93567,29.15507,PPL,TR,427040,Europe/Istanbul
199128,743882,Kastamonu,Kastamonu,41.37805,33.77528,PPLA,TR,125622,Europe/Istanbul
199161,744562,Karabük,Karabuek,41.20488,32.62768,PPLA,TR,125403,Europe/Istanbul
199181,745028,İzmit,Izmit,40.76499,29.92928,PPLA,TR,196571,Europe/Istanbul
199185,745044,Istanbul,Istanbul,41.01384,28.94966,PPLA,TR,15701602,Europe/Istanbul
199194,745169,İnegol,Inegol,40.07806,29.51333,PPLA2,TR,133959,Europe/Istanbul
199295,746881,Giresun,Giresun,40.91698,38.38741,PPLA,TR,125682,Europe/Istanbul
199305,747014,Gebze,Gebze,40.80276,29.43068,PPLA2,TR,281436,Europe/Istanbul
199319,747323,Esenyurt,Esenyurt,41.02697,28.67732,PPL,TR,211330,Europe/Istanbul
199320,747340,Esenler,Esenler,41.0435,28.87619,PPL,TR,520235,Europe/Istanbul
199337,747712,Edirne,Edirne,41.67719,26.55597,PPLA,TR,180002,Europe/Istanbul
199343,747764,Düzce,Duezce,40.83889,31.16389,PPLA,TR,194097,Europe/Istanbul
199372,748208,Derince,Derince,40.75694,29.81472,PPLA2,TR,125485,Europe/Istanbul
199398,748879,Çorum,Corum,40.54889,34.95333,PPLA,TR,269595,Europe/Istanbul
199399,748893,Çorlu,Corlu,41.16069,27.80093,PPLA2,TR,202578,Europe/Istanbul
199442,749780,Çanakkale,Canakkale,40.15552,26.41271,PPLA,TR,143622,Europe/Istanbul
199467,750269,Bursa,Bursa,40.19559,29.06013,PPLA,TR,3101833,Europe/Istanbul
199479,750516,Bolu,Bolu,40.73583,31.60611,PPLA,TR,184682,Europe/Istanbul
199507,751077,Bandırma,Bandirma,40.35222,27.97667,PPLA2,TR,107631,Europe/Istanbul
199521,751324,Bağcılar,Bagcilar,41.03903,28.85671,PPL,TR,749024,Europe/Istanbul
199544,751868,Arnavutköy,Arnavutkoey,41.18355,28.7402,PPL,TR,198165,Europe/Istanbul
199560,752015,Amasya,Amasya,40.65333,35.83306,PPLA,TR,114921,Europe/Istanbul
199602,752850,Adapazarı,Adapazari,40.78056,30.40333,PPLA,TR,286787,Europe/Istanbul
199643,6947637,Ataşehir,Atasehir,40.9833,29.1167,PPL,TR,361615,Europe/Istanbul
199644,6947639,Başakşehir,Basaksehir,41.106,28.791,PPLA2,TR,193750,Europe/Istanbul
199645,6947640,Beylikdüzü,Beylikduezue,40.982,28.6399,PPL,TR,122452,Europe/Istanbul
199646,6947641,Büyükçekmece,Bueyuekcekmece,41.02072,28.58502,PPLA2,TR,163140,Europe/Istanbul
199647,6955677,Çankaya,Cankaya,39.9179,32.86268,PPL,TR,792189,Europe/Istanbul
199713,7627067,Bahçelievler,Bahcelievler,41.00231,28.8598,PPL,TR,576799,Europe/Istanbul
199715,7628416,Sultangazi,Sultangazi,41.10652,28.86847,PPL,TR,436935,Europe/Istanbul
199716,7628419,Sultanbeyli,Sultanbeyli,40.96072,29.27067,PPL,TR,286622,Europe/Istanbul
199717,7628420,Sancaktepe,Sancaktepe,41.00244,29.23187,PPL,TR,241000,Europe/Istanbul
199751,7701384,Karabağlar,Karabaglar,38.382,27.132,PPL,TR,458000,Europe/Istanbul
199804,8074174,Muratpaşa,Muratpasa,36.89157,30.76498,PPLA2,TR,450000,Europe/Istanbul
199971,11238838,Merkezefendi,Merkezefendi,37.80544,29.04236,PPLA2,TR,280341,Europe/Istanbul
200036,1665196,Douliu,Douliu,23.70944,120.54333,PPLA2,TW,107924,Asia/Taipei
200037,1665221,Yongkang,Yongkang,23.02444,120.25556,PPL,TW,233730,Asia/Taipei
200040,1665443,Yuanlin,Yuanlin,23.95671,120.57608,PPL,TW,124725,Asia/Taipei
200048,1667027,Toufen,Toufen,24.68753,120.90942,PPL,TW,106310,Asia/Taipei
200051,1667905,Taoyuan,Taoyuan,24.9896,121.3187,PPLA2,TW,475798,Asia/Taipei
200052,1667982,Danshui,Danshui,25.17196,121.4429,PPL,TW,189271,Asia/Taipei
200053,1668295,Taitung,Taitung,22.75991,121.14457,PPLA2,TW,103260,Asia/Taipei
200054,1668341,Taipei,Taipei,25.05306,121.52639,PPLC,TW,7871900,Asia/Taipei
200057,1668355,Tainan,Tainan,22.99083,120.21333,PPLA2,TW,1856642,Asia/Taipei
200059,1668399,Taichung,Taichung,24.1469,120.6839,PPLA2,TW,2850285,Asia/Taipei
200061,1668875,Shulin,Shulin,24.99085,121.42199,PPL,TW,180044,Asia/Taipei
200067,1670029,Banqiao,Banqiao,25.01427,121.46719,PPLA2,TW,551221,Asia/Taipei
200068,1670106,Sanxia,Sanxia,24.93448,121.37139,PPL,TW,115185,Asia/Taipei
200079,1670909,Bade,Bade,24.92981,121.28372,PPL,TW,209148,Asia/Taipei
200080,1671444,Neili,Neili,24.9725,121.26139,PPL,TW,112845,Asia/Taipei
200081,1671467,Neihu,Neihu,25.0815,121.58809,PPL,TW,274538,Asia/Taipei
200082,1671566,Nantou,Nantou,23.91566,120.66387,PPLA2,TW,105682,Asia/Taipei
200088,1673816,Fengshan,Fengshan,22.62659,120.36126,PPLA2,TW,356463,Asia/Taipei
200089,1673820,Kaohsiung,Kaohsiung,22.61626,120.31333,PPLA,TW,2737660,Asia/Taipei
200095,1675151,Hsinchu,Hsinchu,24.80361,120.96861,PPLA2,TW,453536,Asia/Taipei
200099,1675393,Xizhi,Xizhi,25.06615,121.65985,PPL,TW,204619,Asia/Taipei
200106,1677112,Zhubei,Zhubei,24.83833,121.00778,PPLA2,TW,212695,Asia/Taipei
200110,1678228,Keelung,Keelung,25.13089,121.74094,PPLA2,TW,362487,Asia/Taipei
200113,1678836,Chiayi City,Chiayi City,23.47917,120.44889,PPLA2,TW,263188,Asia/Taipei
200115,1679136,Chang-hua,Chang-hua,24.07327,120.56276,PPLA2,TW,226564,Asia/Taipei
200116,1993459,Changhua,Changhua,24.0692,120.5512,PPL,TW,226564,Asia/Taipei
200117,6696918,Taoyuan City,Taoyuan City,24.99368,121.29696,PPL,TW,402014,Asia/Taipei
200120,12908892,New Taipei City,New Taipei City,25.06199,121.45703,PPL,TW,4004367,Asia/Taipei
200124,148730,Zanzibar,Zanzibar,-6.16394,39.19793,PPLA,TZ,709809,Africa/Dar_es_Salaam
200142,149402,Tunduma,Tunduma,-9.3,32.76667,PPL,TZ,219309,Africa/Dar_es_Salaam
200146,149581,Tarime,Tarime,-1.35,34.36667,PPL,TZ,133043,Africa/Dar_es_Salaam
200147,149606,Tanga,Tanga,-5.06893,39.09875,PPLA,TZ,393429,Africa/Dar_es_Salaam
200148,149658,Tabora,Tabora,-5.01622,32.82663,PPLA,TZ,308741,Africa/Dar_es_Salaam
200149,149703,Sumbawanga,Sumbawanga,-7.96667,31.61667,PPLA,TZ,303986,Africa/Dar_es_Salaam
200155,149879,Singida,Singida,-4.81629,34.74358,PPLA,TZ,232459,Africa/Dar_es_Salaam
200158,150006,Shinyanga,Shinyanga,-3.66393,33.42118,PPLA,TZ,139727,Africa/Dar_es_Salaam
200162,150103,Sengerema,Sengerema,-2.66667,32.65,PPL,TZ,110000,Africa/Dar_es_Salaam
200170,150930,Nzega,Nzega,-4.21667,33.18333,PPL,TZ,125193,Africa/Dar_es_Salaam
200197,152224,Mwanza,Mwanza,-2.51667,32.9,PPLA,TZ,1104521,Africa/Dar_es_Salaam
200201,152451,Musoma,Musoma,-1.5,33.8,PPLA,TZ,164172,Africa/Dar_es_Salaam
200216,153176,Mpanda,Mpanda,-6.34379,31.06951,PPLA,TZ,204338,Africa/Dar_es_Salaam
200217,153209,Moshi,Moshi,-3.35,37.33333,PPLA,TZ,221733,Africa/Dar_es_Salaam
200218,153220,Morogoro,Morogoro,-6.82102,37.66122,PPLA,TZ,471409,Africa/Dar_es_Salaam
200238,154380,Mbeya,Mbeya,-8.9,33.45,PPLA,TZ,541603,Africa/Dar_es_Salaam
200259,155101,Makumbako,Makumbako,-8.85,34.83333,PPL,TZ,116232,Africa/Dar_es_Salaam
200312,157738,Kigoma,Kigoma,-4.87694,29.62667,PPLA,TZ,232388,Africa/Dar_es_Salaam
200320,158027,Kibaha,Kibaha,-6.76667,38.91667,PPLA,TZ,265360,Africa/Dar_es_Salaam
200321,158151,Katumba,Katumba,-9.23333,33.61667,PPL,TZ,108558,Africa/Dar_es_Salaam
200326,158214,Kasulu,Kasulu,-4.57667,30.1025,PPL,TZ,238321,Africa/Dar_es_Salaam
200334,158597,Kahama,Kahama,-3.83333,32.6,PPL,TZ,453654,Africa/Dar_es_Salaam
200341,159071,Iringa,Iringa,-7.76667,35.7,PPLA,TZ,202490,Africa/Dar_es_Salaam
200354,159492,Ifakara,Ifakara,-8.13333,36.68333,PPL,TZ,205843,Africa/Dar_es_Salaam
200356,159675,Handeni,Handeni,-5.43333,38.01667,PPL,TZ,108968,Africa/Dar_es_Salaam
200357,159908,Geita,Geita,-2.8725,32.2325,PPLA,TZ,318006,Africa/Dar_es_Salaam
200364,160196,Dodoma,Dodoma,-6.17221,35.73947,PPLC,TZ,765179,Africa/Dar_es_Salaam
200365,160263,Dar es Salaam,Dar es Salaam,-6.82349,39.26951,PPLA,TZ,5383728,Africa/Dar_es_Salaam
200376,160892,Bunda,Bunda,-2.02153,33.87109,PPL,TZ,182970,Africa/Dar_es_Salaam
200378,160961,Bukoba,Bukoba,-1.33167,31.81222,PPLA,TZ,144938,Africa/Dar_es_Salaam
200387,161218,Bariadi,Bariadi,-2.8,33.98333,PPLA3,TZ,260927,Africa/Dar_es_Salaam
200390,161325,Arusha,Arusha,-3.36667,36.68333,PPLA,TZ,617631,Africa/Dar_es_Salaam
200394,877401,Songea,Songea,-10.68333,35.65,PPLA,TZ,286285,Africa/Dar_es_Salaam
200406,877747,Mtwara,Mtwara,-10.26667,40.18333,PPLA,TZ,140793,Africa/Dar_es_Salaam
200502,686967,Zhytomyr,Zhytomyr,50.26235,28.67913,PPLA,UA,261624,Europe/Kyiv
200608,687700,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,PPLA,UA,710052,Europe/Kyiv
200654,688105,Yevpatoriya,Yevpatoriya,45.20091,33.36655,PPLA2,UA,106202,Europe/Simferopol
200753,688758,Vyhurivshchyna-Troieshchyna,Vyhurivshchyna-Troieshchyna,50.51137,30.60251,PPLX,UA,240000,Europe/Kyiv
200889,689558,Vinnytsya,Vinnytsya,49.2322,28.46871,PPLA,UA,369839,Europe/Kyiv
201083,690548,Uzhhorod,Uzhhorod,48.6242,22.2947,PPLA,UA,115449,Europe/Kyiv
201108,690688,Uman,Uman,48.7501,30.21944,PPLA2,UA,100135,Europe/Kyiv
201246,691650,Ternopil,Ternopil,49.55404,25.59067,PPLA,UA,225238,Europe/Kyiv
201332,692194,Sumy,Sumy,50.91741,34.79906,PPLA,UA,259660,Europe/Kyiv
201523,693468,Sloviansk,Sloviansk,48.84974,37.59739,PPL,UA,105141,Europe/Kyiv
201565,693805,Simferopol,Simferopol,44.95719,34.11079,PPLA2,UA,336460,Europe/Simferopol
201569,693821,Sykhiv,Sykhiv,49.79427,24.06284,PPLX,UA,151131,Europe/Kyiv
201656,694423,Sevastopol,Sevastopol,44.60795,33.52134,PPLA,UA,547820,Europe/Simferopol
201833,695594,Rivne,Rivne,50.62036,26.23695,PPLA,UA,245289,Europe/Kyiv
201990,696643,Poltava,Poltava,49.58925,34.55367,PPLA,UA,283402,Europe/Kyiv
202176,697889,Pavlohrad,Pavlohrad,48.53214,35.86878,PPLA2,UA,101430,Europe/Kyiv
202314,698740,Odesa,Odesa,46.48572,30.74383,PPLA,UA,1015826,Europe/Kyiv
202538,700022,Nyzhnyodniprovsk,Nyzhnyodniprovsk,48.47546,35.1167,PPLX,UA,160123,Europe/Kyiv
202543,700051,Nikopol,Nikopol,47.56826,34.39126,PPLA2,UA,105160,Europe/Kyiv
202616,700569,Mykolayiv,Mykolayiv,46.97625,31.99296,PPLA,UA,470011,Europe/Kyiv
202744,701404,Melitopol,Melitopol,46.84735,35.38196,PPLA2,UA,148851,Europe/Kyiv
202788,701822,Mariupol,Mariupol,47.09514,37.54131,PPL,UA,120000,Europe/Kyiv
202869,702320,Makiivka,Makiivka,48.04782,37.92576,PPLA2,UA,338968,Europe/Kyiv
202906,702550,Lviv,Lviv,49.83826,24.02324,PPLA,UA,717273,Europe/Kyiv
202909,702569,Lutsk,Lutsk,50.75784,25.35024,PPLA,UA,215986,Europe/Kyiv
202924,702658,Luhansk,Luhansk,48.56814,39.30553,PPLA,UA,397677,Europe/Kyiv
203046,703448,Kyiv,Kyiv,50.45466,30.5238,PPLC,UA,2797553,Europe/Kyiv
203107,703845,Kryvyy Rih,Kryvyy Rih,47.90572,33.39404,PPLA2,UA,603904,Europe/Kyiv
203162,704147,Kremenchuk,Kremenchuk,49.06253,33.40484,PPLA2,UA,217710,Europe/Kyiv
203222,704508,Kramatorsk,Kramatorsk,48.73049,37.58793,PPLA2,UA,147145,Europe/Kyiv
203421,705812,Kropyvnytskyy,Kropyvnytskyy,48.50834,32.26618,PPLA,UA,219676,Europe/Kyiv
203472,706369,Khmelnytskyi,Khmelnytskyi,49.41835,26.97936,PPLA,UA,274582,Europe/Kyiv
203478,706448,Kherson,Kherson,46.63695,32.61458,PPLA,UA,283649,Europe/Kyiv
203486,706483,Kharkiv,Kharkiv,49.98177,36.25475,PPLA,UA,1433886,Europe/Kyiv
203493,706524,Kerch,Kerch,45.35675,36.47542,PPLA2,UA,148932,Europe/Simferopol
203644,707471,Ivano-Frankivsk,Ivano-Frankivsk,48.92312,24.71248,PPLA,UA,238196,Europe/Kyiv
203692,707753,Horlivka,Horlivka,48.33576,38.05325,PPLA2,UA,239828,Europe/Kyiv
203987,709717,Donetsk,Donetsk,48.023,37.80224,PPLA,UA,901645,Europe/Kyiv
204027,709930,Dnipro,Dnipro,48.46664,35.04066,PPLA,UA,968502,Europe/Kyiv
204028,709932,Kamyanske,Kamyanske,48.51716,34.60617,PPLA2,UA,226845,Europe/Kyiv
204180,710719,Chernivtsi,Chernivtsi,48.29045,25.93241,PPLA,UA,265471,Europe/Kyiv
204181,710735,Chernihiv,Chernihiv,51.50541,31.28656,PPLA,UA,285234,Europe/Kyiv
204193,710791,Cherkasy,Cherkasy,49.44452,32.05738,PPLA,UA,272651,Europe/Kyiv
204286,711390,Brovary,Brovary,50.51809,30.80671,PPLA2,UA,109806,Europe/Kyiv
204405,712165,Bila Tserkva,Bila Tserkva,49.8004,30.12851,PPLA2,UA,207273,Europe/Kyiv
204461,712451,Berdyansk,Berdyansk,46.75578,36.78815,PPLA2,UA,106311,Europe/Kyiv
204681,713716,Alchevsk,Alchevsk,48.46893,38.81669,PPLA2,UA,106062,Europe/Kyiv
204783,6722148,Saltivka,Saltivka,50.02207,36.34901,PPLX,UA,400000,Europe/Kyiv
205057,8519916,Obolon,Obolon,50.5132,30.5055,PPLX,UA,317300,Europe/Kyiv
205360,12167218,Avtozavodskyi,Avtozavodskyi,49.09753,33.43206,PPLX,UA,157382,Europe/Kyiv
205369,12500938,Oleksiyivka,Oleksiyivka,50.04516,36.19322,PPLX,UA,100500,Europe/Kyiv
205382,13535744,Holosiyiv,Holosiyiv,50.34433,30.55178,PPLX,UA,251021,Europe/Kyiv
205383,13535745,Pechersk,Pechersk,50.44441,30.52348,PPLH,UA,165360,Europe/Kyiv
205384,13535747,Svyatoshyn,Svyatoshyn,50.46341,30.34612,PPLX,UA,340399,Europe/Kyiv
205394,13546518,Dniprovskyi,Dniprovskyi,50.45366,30.60146,PPLX,UA,357900,Europe/Kyiv
205395,13546519,Desna,Desna,50.52207,30.68228,PPLX,UA,368500,Europe/Kyiv
205396,13546520,Solomyansk,Solomyansk,50.42838,30.45211,PPLX,UA,280400,Europe/Kyiv
205397,13546521,Shevchenkivskyi,Shevchenkivskyi,50.46408,30.46576,PPLX,UA,220077,Europe/Kyiv
205399,13546531,Fortechnyi,Fortechnyi,48.49865,32.25365,PPLX,UA,167451,Europe/Kyiv
205404,13561144,Kalynivskyi,Kalynivskyi,48.00741,37.85378,PPLX,UA,103249,Europe/Kyiv
205405,13561145,Kyivskyi,Kyivskyi,48.04646,37.77571,PPLX,UA,139177,Europe/Kyiv
205406,13561146,Rutchenkivskyi,Rutchenkivskyi,47.97597,37.69677,PPLX,UA,168029,Europe/Kyiv
205408,13561149,Oleksandrivskyi,Oleksandrivskyi,47.96788,37.80335,PPLX,UA,100330,Europe/Kyiv
205409,13561150,Chumakivskyi,Chumakivskyi,47.95671,37.94194,PPLX,UA,103005,Europe/Kyiv
205417,13561778,Kyivskyi,Kyivskyi,49.60902,34.52933,PPLX,UA,110600,Europe/Kyiv
205418,13561779,Shevchenko,Shevchenko,49.5645,34.53873,PPLX,UA,147600,Europe/Kyiv
205419,13561808,Rayon KTZ,Rayon KTZ,49.94349,36.36959,PPLX,UA,200000,Europe/Kyiv
205422,13580094,Pozniaky,Pozniaky,50.40259,30.62352,PPLX,UA,104400,Europe/Kyiv
205423,13580095,Darnytsya,Darnytsya,50.41596,30.69534,PPLX,UA,343384,Europe/Kyiv
205462,13580316,Mykilska Borshchahivka,Mykilska Borshchahivka,50.42638,30.37442,PPLX,UA,127400,Europe/Kyiv
205499,13607653,Smolyanskyi,Smolyanskyi,48.01435,37.73586,PPLX,UA,116779,Europe/Kyiv
205503,13607657,Hirnytskyi,Hirnytskyi,48.0211,37.96914,PPLX,UA,107216,Europe/Kyiv
205506,13607660,Verhunskyi,Verhunskyi,48.58573,39.37158,PPLX,UA,185593,Europe/Kyiv
205507,13607661,Vilkhivskyi,Vilkhivskyi,48.54327,39.28201,PPLX,UA,126340,Europe/Kyiv
205510,13607717,Kovpakivskyi,Kovpakivskyi,50.92508,34.79484,PPLX,UA,142447,Europe/Kyiv
205511,13607718,Zarichnyi,Zarichnyi,50.90376,34.80933,PPLX,UA,150694,Europe/Kyiv
205512,13607719,Tsentralno-Miskyi,Tsentralno-Miskyi,48.30237,38.03165,PPLX,UA,118283,Europe/Kyiv
205513,13607720,Kindrativskyi,Kindrativskyi,48.30282,38.05475,PPLX,UA,101565,Europe/Kyiv
205515,13607722,Tsentralnyi,Tsentralnyi,47.09833,37.54838,PPLX,UA,179582,Europe/Kyiv
205516,13607723,Kalmiuskyi,Kalmiuskyi,47.11046,37.54375,PPLX,UA,101498,Europe/Kyiv
205517,13607724,Livoberezhnyi,Livoberezhnyi,47.1093,37.64306,PPLX,UA,122175,Europe/Kyiv
205546,227812,Njeru,Njeru,0.44166,33.17917,PPL,UG,178800,Africa/Kampala
205556,228853,Mukono,Mukono,0.35333,32.75528,PPLA2,UG,191300,Africa/Kampala
205558,228971,Mubende,Mubende,0.55849,31.39489,PPLA2,UG,121600,Africa/Kampala
205563,229139,Mityana,Mityana,0.4175,32.02278,PPLA2,UG,105200,Africa/Kampala
205565,229268,Mbarara,Mbarara,-0.60467,30.64851,PPLA,UG,221300,Africa/Kampala
205566,229278,Mbale,Mbale,1.08209,34.17503,PPLA2,UG,111300,Africa/Kampala
205569,229362,Masindi,Masindi,1.67444,31.715,PPLA2,UG,110500,Africa/Kampala
205570,229380,Masaka,Masaka,-0.33379,31.73409,PPLA2,UG,116600,Africa/Kampala
205579,229911,Lugazi,Lugazi,0.36788,32.9376,PPL,UG,128400,Africa/Kampala
205580,230166,Lira,Lira,2.2499,32.89985,PPLA2,UG,119323,Africa/Kampala
205596,231165,Kira,Kira,0.4,32.63333,PPL,UG,462900,Africa/Kampala
205613,231954,Katabi,Katabi,0.08411,32.46972,PPL,UG,154300,Africa/Kampala
205615,232066,Kasese,Kasese,0.18333,30.08333,PPLA2,UG,115400,Africa/Kampala
205617,232110,Kasangati,Kasangati,0.43803,32.60246,PPL,UG,207800,Africa/Kampala
205626,232422,Kampala,Kampala,0.31628,32.58219,PPLC,UG,1680600,Africa/Kampala
205634,232713,Kajansi,Kajansi,0.21548,32.53453,PPL,UG,135600,Africa/Kampala
205642,233299,Ibanda,Ibanda,-0.13398,30.49616,PPLA2,UG,117700,Africa/Kampala
205643,233312,Hoima,Hoima,1.43314,31.35241,PPLA2,UG,122700,Africa/Kampala
205645,233346,Gulu,Gulu,2.77457,32.29899,PPLA,UG,177400,Africa/Kampala
205648,233508,Entebbe,Entebbe,0.05621,32.47949,PPL,UG,102600,Africa/Kampala
205665,234179,Bunamwaya,Bunamwaya,0.25344,32.55723,PPL,UG,413400,Africa/Kampala
205718,10858926,Kyengera,Kyengera,0.29517,32.50159,PPL,UG,285400,Africa/Kampala
205720,10943053,Nansana,Nansana,0.36389,32.52861,PPL,UG,532800,Africa/Kampala
205768,4049979,Birmingham,Birmingham,33.52066,-86.80249,PPLA2,US,196357,America/Chicago
205930,4068590,Huntsville,Huntsville,34.7304,-86.58594,PPLA2,US,215006,America/Chicago
205993,4076598,Mobile,Mobile,30.69436,-88.04305,PPLA2,US,183289,America/Chicago
205996,4076784,Montgomery,Montgomery,32.36681,-86.29997,PPLA,US,195287,America/Chicago
206118,4094455,Tuscaloosa,Tuscaloosa,33.20984,-87.56917,PPLA2,US,111338,America/Chicago
206319,4119403,Little Rock,Little Rock,34.74648,-92.28959,PPLA,US,202591,America/Chicago
206480,4140963,Washington,Washington,38.89511,-77.03637,PPLC,US,689545,America/New_York
206602,4148757,Brandon,Brandon,27.9378,-82.28592,PPL,US,103483,America/New_York
206626,4149962,Cape Coral,Cape Coral,26.56285,-81.94953,PPL,US,175229,America/New_York
206654,4151316,Clearwater,Clearwater,27.96585,-82.8001,PPLA2,US,117292,America/New_York
206667,4151909,Coral Springs,Coral Springs,26.27119,-80.2706,PPL,US,129485,America/New_York
206691,4152820,Davie,Davie,26.06287,-80.2331,PPL,US,100882,America/New_York
206747,4155966,Fort Lauderdale,Fort Lauderdale,26.12231,-80.14338,PPLA2,US,183146,America/New_York
206763,4156404,Gainesville,Gainesville,29.65163,-82.32483,PPLA2,US,145214,America/New_York
206812,4158476,Hialeah,Hialeah,25.8576,-80.27811,PPL,US,237069,America/New_York
206826,4158928,Hollywood,Hollywood,26.0112,-80.14949,PPL,US,149728,America/New_York
206852,4160021,Jacksonville,Jacksonville,30.33218,-81.65565,PPLA2,US,1009833,America/New_York
206905,4161438,Lakeland,Lakeland,28.03947,-81.9498,PPL,US,104401,America/New_York
206970,4164138,Miami,Miami,25.77427,-80.19366,PPLA2,US,487014,America/New_York
206973,4164167,Miami Gardens,Miami Gardens,25.94204,-80.2456,PPL,US,113187,America/New_York
206985,4164601,Miramar,Miramar,25.98731,-80.23227,PPL,US,137132,America/New_York
207041,4167147,Orlando,Orlando,28.53834,-81.37924,PPLA2,US,334854,America/New_York
207053,4167499,Palm Bay,Palm Bay,28.03446,-80.58866,PPL,US,119760,America/New_York
207078,4168139,Pembroke Pines,Pembroke Pines,26.00315,-80.22394,PPL,US,166611,America/New_York
207104,4169014,Pompano Beach,Pompano Beach,26.23786,-80.12477,PPL,US,107762,America/New_York
207115,4169171,Port Saint Lucie,Port Saint Lucie,27.29393,-80.35033,PPL,US,164603,America/New_York
207154,4171563,St. Petersburg,St. Petersburg,27.77086,-82.67927,PPL,US,257083,America/New_York
207222,4174715,Tallahassee,Tallahassee,30.43826,-84.28073,PPLA,US,201731,America/New_York
207225,4174757,Tampa,Tampa,27.94752,-82.45843,PPLA2,US,414547,America/New_York
207296,4177887,West Palm Beach,West Palm Beach,26.71534,-80.05337,PPLA2,US,120932,America/New_York
207357,4180386,Athens,Athens,33.96095,-83.37794,PPLA2,US,127315,America/New_York
207358,4180439,Atlanta,Atlanta,33.749,-84.38798,PPLA,US,510823,America/New_York
207427,4188985,Columbus,Columbus,32.46098,-84.98771,PPLA2,US,206922,America/New_York
207701,4221333,Sandy Springs,Sandy Springs,33.92427,-84.37854,PPL,US,105330,America/New_York
207704,4221552,Savannah,Savannah,32.08354,-81.09983,PPLA2,US,147780,America/New_York
208052,4250542,Springfield,Springfield,39.80172,-89.64371,PPLA,US,114394,America/Chicago
208163,4257227,Evansville,Evansville,37.97476,-87.55585,PPLA2,US,119943,America/Chicago
